Info 0    [02:00:51.513] Starting TS Server
Info 1635 [02:40:09.407] Returning an empty list because completion was requested in an invalid position.
Info 1636 [02:40:09.410] getCompletionData: Get current token: 0.018742084503173828
Info 1637 [02:40:09.410] getCompletionData: Is inside comment: 0.009359121322631836
Info 1638 [02:40:09.410] getCompletionData: Get previous token 1: 0.03948211669921875
Info 1639 [02:40:09.410] getCompletionsAtPosition: isCompletionListBlocker: 0.01546788215637207
Info 1640 [02:40:09.410] Returning an empty list because completion was requested in an invalid position.
Info 1641 [02:40:09.412] getCompletionData: Get current token: 0.012706995010375977
Info 1642 [02:40:09.412] getCompletionData: Is inside comment: 0.007503986358642578
Info 1643 [02:40:09.412] getCompletionData: Get previous token 1: 0.03816103935241699
Info 1644 [02:40:09.412] getCompletionsAtPosition: isCompletionListBlocker: 0.011366844177246094
Info 1645 [02:40:09.412] Returning an empty list because completion was requested in an invalid position.
Info 1646 [02:40:10.284] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1647 [02:40:10.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 151 structureChanged: false Elapsed: 4.583790063858032ms
Info 1648 [02:40:10.289] Different program with same set of files:: structureIsReused:: 2
Info 1649 [02:40:11.192] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1650 [02:40:11.196] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 152 structureChanged: false Elapsed: 4.467590093612671ms
Info 1651 [02:40:11.196] Different program with same set of files:: structureIsReused:: 2
Info 1652 [02:40:11.487] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1653 [02:40:11.491] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 153 structureChanged: false Elapsed: 4.271031141281128ms
Info 1654 [02:40:11.492] Different program with same set of files:: structureIsReused:: 2
Info 1655 [02:40:11.834] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1656 [02:40:11.839] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 154 structureChanged: false Elapsed: 4.393819808959961ms
Info 1657 [02:40:11.839] Different program with same set of files:: structureIsReused:: 2
Info 1658 [02:40:12.062] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1659 [02:40:12.066] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 155 structureChanged: false Elapsed: 4.276595115661621ms
Info 1660 [02:40:12.066] Different program with same set of files:: structureIsReused:: 2
Info 1661 [02:40:12.775] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1662 [02:40:12.780] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 156 structureChanged: false Elapsed: 4.48552393913269ms
Info 1663 [02:40:12.780] Different program with same set of files:: structureIsReused:: 2
Info 1664 [02:40:13.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1665 [02:40:13.318] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 157 structureChanged: false Elapsed: 4.243626117706299ms
Info 1666 [02:40:13.318] Different program with same set of files:: structureIsReused:: 2
Info 1667 [02:40:13.892] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1668 [02:40:13.895] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 158 structureChanged: false Elapsed: 2.438624858856201ms
Info 1669 [02:40:13.895] Different program with same set of files:: structureIsReused:: 2
Info 1670 [02:40:14.028] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1671 [02:40:14.032] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 159 structureChanged: false Elapsed: 4.174982070922852ms
Info 1672 [02:40:14.032] Different program with same set of files:: structureIsReused:: 2
Info 1673 [02:40:14.259] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1674 [02:40:14.265] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 160 structureChanged: false Elapsed: 5.337680816650391ms
Info 1675 [02:40:14.265] Different program with same set of files:: structureIsReused:: 2
Info 1676 [02:40:14.471] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1677 [02:40:14.477] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 161 structureChanged: false Elapsed: 5.420233964920044ms
Info 1678 [02:40:14.477] Different program with same set of files:: structureIsReused:: 2
Info 1679 [02:40:14.938] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1680 [02:40:14.941] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 162 structureChanged: false Elapsed: 2.2734460830688477ms
Info 1681 [02:40:14.941] Different program with same set of files:: structureIsReused:: 2
Info 1682 [02:40:15.482] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1683 [02:40:15.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 163 structureChanged: false Elapsed: 3.201119899749756ms
Info 1684 [02:40:15.486] Different program with same set of files:: structureIsReused:: 2
Info 1685 [02:40:15.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1686 [02:40:15.881] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 164 structureChanged: false Elapsed: 4.2773518562316895ms
Info 1687 [02:40:15.881] Different program with same set of files:: structureIsReused:: 2
Info 1688 [02:40:16.385] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1689 [02:40:16.398] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 165 structureChanged: false Elapsed: 4.741451978683472ms
Info 1690 [02:40:16.398] Different program with same set of files:: structureIsReused:: 2
Info 1691 [02:40:16.399] getCompletionData: Get current token: 0.012687921524047852
Info 1692 [02:40:16.399] getCompletionData: Is inside comment: 0.005115985870361328
Info 1693 [02:40:16.399] getCompletionData: Get previous token 1: 0.04172015190124512
Info 1694 [02:40:16.399] getCompletionsAtPosition: isCompletionListBlocker: 0.01014089584350586
Info 1695 [02:40:16.399] Returning an empty list because completion was requested in an invalid position.
Info 1696 [02:40:16.400] getCompletionData: Get current token: 0.01203012466430664
Info 1697 [02:40:16.400] getCompletionData: Is inside comment: 0.005591154098510742
Info 1698 [02:40:16.400] getCompletionData: Get previous token 1: 0.03522896766662598
Info 1699 [02:40:16.400] getCompletionsAtPosition: isCompletionListBlocker: 0.009910106658935547
Info 1700 [02:40:16.400] Returning an empty list because completion was requested in an invalid position.
Info 1701 [02:40:16.402] getCompletionData: Get current token: 0.012253046035766602
Info 1702 [02:40:16.423] getCompletionData: Is inside comment: 0.029736995697021484
Info 1703 [02:40:16.423] getCompletionData: Get previous token 1: 0.10771012306213379
Info 1704 [02:40:16.423] getCompletionsAtPosition: isCompletionListBlocker: 0.021634817123413086
Info 1705 [02:40:16.423] Returning an empty list because completion was requested in an invalid position.
Info 1706 [02:40:16.646] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1707 [02:40:16.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 166 structureChanged: false Elapsed: 4.117865800857544ms
Info 1708 [02:40:16.651] Different program with same set of files:: structureIsReused:: 2
Info 1709 [02:40:16.651] getCompletionData: Get current token: 0.014681100845336914
Info 1710 [02:40:16.651] getCompletionData: Is inside comment: 0.006387948989868164
Info 1711 [02:40:16.651] getCompletionData: Get previous token 1: 0.043766021728515625
Info 1712 [02:40:16.651] getCompletionsAtPosition: isCompletionListBlocker: 0.010554790496826172
Info 1713 [02:40:16.651] Returning an empty list because completion was requested in an invalid position.
Info 1714 [02:40:16.653] getCompletionData: Get current token: 0.013905048370361328
Info 1715 [02:40:16.653] getCompletionData: Is inside comment: 0.006503105163574219
Info 1716 [02:40:16.653] getCompletionData: Get previous token 1: 0.04216313362121582
Info 1717 [02:40:16.653] getCompletionsAtPosition: isCompletionListBlocker: 0.008829832077026367
Info 1718 [02:40:16.653] Returning an empty list because completion was requested in an invalid position.
Info 1719 [02:40:16.654] getCompletionData: Get current token: 0.013372182846069336
Info 1720 [02:40:16.654] getCompletionData: Is inside comment: 0.006259918212890625
Info 1721 [02:40:16.654] getCompletionData: Get previous token 1: 0.0417180061340332
Info 1722 [02:40:16.654] getCompletionsAtPosition: isCompletionListBlocker: 0.008291006088256836
Info 1723 [02:40:16.654] Returning an empty list because completion was requested in an invalid position.
Info 1724 [02:40:16.772] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1725 [02:40:16.777] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 167 structureChanged: false Elapsed: 4.652869939804077ms
Info 1726 [02:40:16.777] Different program with same set of files:: structureIsReused:: 2
Info 1727 [02:40:16.782] getCompletionData: Get current token: 0.013643026351928711
Info 1728 [02:40:16.782] getCompletionData: Is inside comment: 0.005894899368286133
Info 1729 [02:40:16.782] getCompletionData: Get previous token 1: 0.04028797149658203
Info 1730 [02:40:16.782] getCompletionsAtPosition: isCompletionListBlocker: 0.010082006454467773
Info 1731 [02:40:16.782] Returning an empty list because completion was requested in an invalid position.
Info 1732 [02:40:16.783] getCompletionData: Get current token: 0.01184701919555664
Info 1733 [02:40:16.783] getCompletionData: Is inside comment: 0.006011962890625
Info 1734 [02:40:16.783] getCompletionData: Get previous token 1: 0.03624296188354492
Info 1735 [02:40:16.783] getCompletionsAtPosition: isCompletionListBlocker: 0.009498119354248047
Info 1736 [02:40:16.784] Returning an empty list because completion was requested in an invalid position.
Info 1737 [02:40:16.785] getCompletionData: Get current token: 0.011380910873413086
Info 1738 [02:40:16.785] getCompletionData: Is inside comment: 0.005255937576293945
Info 1739 [02:40:16.785] getCompletionData: Get previous token 1: 0.03501009941101074
Info 1740 [02:40:16.785] getCompletionsAtPosition: isCompletionListBlocker: 0.008854866027832031
Info 1741 [02:40:16.785] Returning an empty list because completion was requested in an invalid position.
Info 1742 [02:40:16.956] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1743 [02:40:16.960] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 168 structureChanged: false Elapsed: 4.575878858566284ms
Info 1744 [02:40:16.961] Different program with same set of files:: structureIsReused:: 2
Info 1745 [02:40:16.961] getCompletionData: Get current token: 0.015205860137939453
Info 1746 [02:40:16.961] getCompletionData: Is inside comment: 0.006311893463134766
Info 1747 [02:40:16.961] getCompletionData: Get previous token 1: 0.04506492614746094
Info 1748 [02:40:16.961] getCompletionsAtPosition: isCompletionListBlocker: 0.010302066802978516
Info 1749 [02:40:16.961] Returning an empty list because completion was requested in an invalid position.
Info 1750 [02:40:16.964] getCompletionData: Get current token: 0.014998912811279297
Info 1751 [02:40:16.964] getCompletionData: Is inside comment: 0.00709080696105957
Info 1752 [02:40:16.964] getCompletionData: Get previous token 1: 0.0446019172668457
Info 1753 [02:40:16.964] getCompletionsAtPosition: isCompletionListBlocker: 0.011775016784667969
Info 1754 [02:40:16.964] Returning an empty list because completion was requested in an invalid position.
Info 1755 [02:40:16.965] getCompletionData: Get current token: 0.011548995971679688
Info 1756 [02:40:16.965] getCompletionData: Is inside comment: 0.00507807731628418
Info 1757 [02:40:16.965] getCompletionData: Get previous token 1: 0.03406882286071777
Info 1758 [02:40:16.965] getCompletionsAtPosition: isCompletionListBlocker: 0.007490873336791992
Info 1759 [02:40:16.965] Returning an empty list because completion was requested in an invalid position.
Info 1760 [02:40:17.557] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1761 [02:40:17.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 169 structureChanged: false Elapsed: 6.322230100631714ms
Info 1762 [02:40:17.563] Different program with same set of files:: structureIsReused:: 2
Info 1763 [02:40:17.974] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1764 [02:40:17.979] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 170 structureChanged: false Elapsed: 4.590803861618042ms
Info 1765 [02:40:17.979] Different program with same set of files:: structureIsReused:: 2
Info 1766 [02:40:17.980] getCompletionData: Get current token: 0.014793872833251953
Info 1767 [02:40:17.980] getCompletionData: Is inside comment: 0.006036043167114258
Info 1768 [02:40:17.980] getCompletionData: Get previous token 1: 0.050907135009765625
Info 1769 [02:40:17.980] getCompletionsAtPosition: isCompletionListBlocker: 0.012407064437866211
Info 1770 [02:40:17.980] Returning an empty list because completion was requested in an invalid position.
Info 1771 [02:40:17.982] getCompletionData: Get current token: 0.015761137008666992
Info 1772 [02:40:17.982] getCompletionData: Is inside comment: 0.006833076477050781
Info 1773 [02:40:17.982] getCompletionData: Get previous token 1: 0.03773307800292969
Info 1774 [02:40:17.983] getCompletionsAtPosition: isCompletionListBlocker: 0.023606061935424805
Info 1775 [02:40:17.983] Returning an empty list because completion was requested in an invalid position.
Info 1776 [02:40:17.983] getCompletionData: Get current token: 0.011956930160522461
Info 1777 [02:40:17.983] getCompletionData: Is inside comment: 0.005504131317138672
Info 1778 [02:40:17.983] getCompletionData: Get previous token 1: 0.03597307205200195
Info 1779 [02:40:17.983] getCompletionsAtPosition: isCompletionListBlocker: 0.00935506820678711
Info 1780 [02:40:17.983] Returning an empty list because completion was requested in an invalid position.
Info 1781 [02:40:18.123] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1782 [02:40:18.128] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 171 structureChanged: false Elapsed: 4.354722023010254ms
Info 1783 [02:40:18.128] Different program with same set of files:: structureIsReused:: 2
Info 1784 [02:40:18.128] getCompletionData: Get current token: 0.013404130935668945
Info 1785 [02:40:18.128] getCompletionData: Is inside comment: 0.005628108978271484
Info 1786 [02:40:18.129] getCompletionData: Get previous token 1: 0.044064998626708984
Info 1787 [02:40:18.129] getCompletionsAtPosition: isCompletionListBlocker: 0.009896993637084961
Info 1788 [02:40:18.129] Returning an empty list because completion was requested in an invalid position.
Info 1789 [02:40:18.130] getCompletionData: Get current token: 0.020340919494628906
Info 1790 [02:40:18.130] getCompletionData: Is inside comment: 0.006048917770385742
Info 1791 [02:40:18.130] getCompletionData: Get previous token 1: 0.05153679847717285
Info 1792 [02:40:18.130] getCompletionsAtPosition: isCompletionListBlocker: 0.00940704345703125
Info 1793 [02:40:18.130] Returning an empty list because completion was requested in an invalid position.
Info 1794 [02:40:18.132] getCompletionData: Get current token: 0.012115955352783203
Info 1795 [02:40:18.132] getCompletionData: Is inside comment: 0.005496978759765625
Info 1796 [02:40:18.132] getCompletionData: Get previous token 1: 0.04146003723144531
Info 1797 [02:40:18.132] getCompletionsAtPosition: isCompletionListBlocker: 0.013051033020019531
Info 1798 [02:40:18.132] Returning an empty list because completion was requested in an invalid position.
Info 1799 [02:40:18.234] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1800 [02:40:18.237] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 172 structureChanged: false Elapsed: 2.7795040607452393ms
Info 1801 [02:40:18.257] Different program with same set of files:: structureIsReused:: 2
Info 1802 [02:40:18.334] getCompletionData: Get current token: 0.014862060546875
Info 1803 [02:40:18.334] getCompletionData: Is inside comment: 0.006103992462158203
Info 1804 [02:40:18.334] getCompletionData: Get previous token 1: 0.03624916076660156
Info 1805 [02:40:18.334] getCompletionsAtPosition: isCompletionListBlocker: 0.010214090347290039
Info 1806 [02:40:18.334] Returning an empty list because completion was requested in an invalid position.
Info 1807 [02:40:18.336] getCompletionData: Get current token: 0.009799003601074219
Info 1808 [02:40:18.336] getCompletionData: Is inside comment: 0.004797935485839844
Info 1809 [02:40:18.336] getCompletionData: Get previous token 1: 0.03252696990966797
Info 1810 [02:40:18.336] getCompletionsAtPosition: isCompletionListBlocker: 0.006841182708740234
Info 1811 [02:40:18.336] Returning an empty list because completion was requested in an invalid position.
Info 1812 [02:40:18.337] getCompletionData: Get current token: 0.00945901870727539
Info 1813 [02:40:18.337] getCompletionData: Is inside comment: 0.0045778751373291016
Info 1814 [02:40:18.337] getCompletionData: Get previous token 1: 0.03231096267700195
Info 1815 [02:40:18.337] getCompletionsAtPosition: isCompletionListBlocker: 0.0061969757080078125
Info 1816 [02:40:18.337] Returning an empty list because completion was requested in an invalid position.
Info 1817 [02:40:18.938] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1818 [02:40:18.942] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 173 structureChanged: false Elapsed: 3.653179883956909ms
Info 1819 [02:40:18.942] Different program with same set of files:: structureIsReused:: 2
Info 1820 [02:40:19.639] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1821 [02:40:19.644] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 174 structureChanged: false Elapsed: 4.230273008346558ms
Info 1822 [02:40:19.644] Different program with same set of files:: structureIsReused:: 2
Info 1823 [02:40:19.644] getCompletionData: Get current token: 0.017737150192260742
Info 1824 [02:40:19.644] getCompletionData: Is inside comment: 0.006575107574462891
Info 1825 [02:40:19.644] getCompletionData: Get previous token 1: 0.0611729621887207
Info 1826 [02:40:19.645] getCompletionsAtPosition: isCompletionListBlocker: 0.01248788833618164
Info 1827 [02:40:19.645] Returning an empty list because completion was requested in an invalid position.
Info 1828 [02:40:19.646] getCompletionData: Get current token: 0.011995077133178711
Info 1829 [02:40:19.646] getCompletionData: Is inside comment: 0.005529165267944336
Info 1830 [02:40:19.646] getCompletionData: Get previous token 1: 0.0416109561920166
Info 1831 [02:40:19.646] getCompletionsAtPosition: isCompletionListBlocker: 0.008937835693359375
Info 1832 [02:40:19.646] Returning an empty list because completion was requested in an invalid position.
Info 1833 [02:40:19.648] getCompletionData: Get current token: 0.013230085372924805
Info 1834 [02:40:19.648] getCompletionData: Is inside comment: 0.007215023040771484
Info 1835 [02:40:19.648] getCompletionData: Get previous token 1: 0.046430110931396484
Info 1836 [02:40:19.648] getCompletionsAtPosition: isCompletionListBlocker: 0.011593818664550781
Info 1837 [02:40:19.648] Returning an empty list because completion was requested in an invalid position.
Info 1838 [02:40:19.947] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1839 [02:40:19.951] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 175 structureChanged: false Elapsed: 4.371376037597656ms
Info 1840 [02:40:19.952] Different program with same set of files:: structureIsReused:: 2
Info 1841 [02:40:19.952] getCompletionData: Get current token: 0.01403188705444336
Info 1842 [02:40:19.952] getCompletionData: Is inside comment: 0.005828142166137695
Info 1843 [02:40:19.952] getCompletionData: Get previous token 1: 0.044085025787353516
Info 1844 [02:40:19.952] getCompletionsAtPosition: isCompletionListBlocker: 0.009531021118164062
Info 1845 [02:40:19.952] Returning an empty list because completion was requested in an invalid position.
Info 1846 [02:40:19.953] getCompletionData: Get current token: 0.009800195693969727
Info 1847 [02:40:19.953] getCompletionData: Is inside comment: 0.004326820373535156
Info 1848 [02:40:19.954] getCompletionData: Get previous token 1: 0.03448605537414551
Info 1849 [02:40:19.954] getCompletionsAtPosition: isCompletionListBlocker: 0.006716012954711914
Info 1850 [02:40:19.954] Returning an empty list because completion was requested in an invalid position.
Info 1851 [02:40:19.955] getCompletionData: Get current token: 0.009861946105957031
Info 1852 [02:40:19.955] getCompletionData: Is inside comment: 0.004389047622680664
Info 1853 [02:40:19.955] getCompletionData: Get previous token 1: 0.033370018005371094
Info 1854 [02:40:19.955] getCompletionsAtPosition: isCompletionListBlocker: 0.006312847137451172
Info 1855 [02:40:19.955] Returning an empty list because completion was requested in an invalid position.
Info 1856 [02:40:20.175] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1857 [02:40:20.182] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 176 structureChanged: false Elapsed: 6.132513046264648ms
Info 1858 [02:40:20.182] Different program with same set of files:: structureIsReused:: 2
Info 1859 [02:40:20.182] getCompletionData: Get current token: 0.01431584358215332
Info 1860 [02:40:20.182] getCompletionData: Is inside comment: 0.005865812301635742
Info 1861 [02:40:20.182] getCompletionData: Get previous token 1: 0.04514312744140625
Info 1862 [02:40:20.182] getCompletionsAtPosition: isCompletionListBlocker: 0.010197877883911133
Info 1863 [02:40:20.182] Returning an empty list because completion was requested in an invalid position.
Info 1864 [02:40:20.184] getCompletionData: Get current token: 0.01188206672668457
Info 1865 [02:40:20.184] getCompletionData: Is inside comment: 0.0055370330810546875
Info 1866 [02:40:20.184] getCompletionData: Get previous token 1: 0.04225420951843262
Info 1867 [02:40:20.184] getCompletionsAtPosition: isCompletionListBlocker: 0.009535074234008789
Info 1868 [02:40:20.184] Returning an empty list because completion was requested in an invalid position.
Info 1869 [02:40:20.186] getCompletionData: Get current token: 0.011075973510742188
Info 1870 [02:40:20.186] getCompletionData: Is inside comment: 0.0053331851959228516
Info 1871 [02:40:20.186] getCompletionData: Get previous token 1: 0.0354619026184082
Info 1872 [02:40:20.186] getCompletionsAtPosition: isCompletionListBlocker: 0.006747007369995117
Info 1873 [02:40:20.186] Returning an empty list because completion was requested in an invalid position.
Info 1874 [02:40:20.558] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1875 [02:40:20.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 177 structureChanged: false Elapsed: 4.094125986099243ms
Info 1876 [02:40:20.563] Different program with same set of files:: structureIsReused:: 2
Info 1877 [02:40:21.371] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1878 [02:40:21.378] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 178 structureChanged: false Elapsed: 7.448210954666138ms
Info 1879 [02:40:21.378] Different program with same set of files:: structureIsReused:: 2
Info 1880 [02:40:21.379] getCompletionData: Get current token: 0.015035152435302734
Info 1881 [02:40:21.379] getCompletionData: Is inside comment: 0.005465984344482422
Info 1882 [02:40:21.379] getCompletionData: Get previous token 1: 0.04345202445983887
Info 1883 [02:40:21.379] getCompletionsAtPosition: isCompletionListBlocker: 0.010052204132080078
Info 1884 [02:40:21.379] Returning an empty list because completion was requested in an invalid position.
Info 1885 [02:40:21.380] getCompletionData: Get current token: 0.009607791900634766
Info 1886 [02:40:21.380] getCompletionData: Is inside comment: 0.004370927810668945
Info 1887 [02:40:21.380] getCompletionData: Get previous token 1: 0.03304314613342285
Info 1888 [02:40:21.380] getCompletionsAtPosition: isCompletionListBlocker: 0.0065729618072509766
Info 1889 [02:40:21.380] Returning an empty list because completion was requested in an invalid position.
Info 1890 [02:40:21.381] getCompletionData: Get current token: 0.009732961654663086
Info 1891 [02:40:21.382] getCompletionData: Is inside comment: 0.004102945327758789
Info 1892 [02:40:21.382] getCompletionData: Get previous token 1: 0.03814196586608887
Info 1893 [02:40:21.382] getCompletionsAtPosition: isCompletionListBlocker: 0.007266044616699219
Info 1894 [02:40:21.382] Returning an empty list because completion was requested in an invalid position.
Info 1895 [02:40:21.646] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1896 [02:40:21.653] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 179 structureChanged: false Elapsed: 6.7295520305633545ms
Info 1897 [02:40:21.653] Different program with same set of files:: structureIsReused:: 2
Info 1898 [02:40:21.655] getCompletionData: Get current token: 0.01578998565673828
Info 1899 [02:40:21.655] getCompletionData: Is inside comment: 0.006385087966918945
Info 1900 [02:40:21.655] getCompletionData: Get previous token 1: 0.04780292510986328
Info 1901 [02:40:21.655] getCompletionsAtPosition: isCompletionListBlocker: 0.014780044555664062
Info 1902 [02:40:21.655] Returning an empty list because completion was requested in an invalid position.
Info 1903 [02:40:21.657] getCompletionData: Get current token: 0.010075092315673828
Info 1904 [02:40:21.657] getCompletionData: Is inside comment: 0.0045130252838134766
Info 1905 [02:40:21.657] getCompletionData: Get previous token 1: 0.033213138580322266
Info 1906 [02:40:21.657] getCompletionsAtPosition: isCompletionListBlocker: 0.008034229278564453
Info 1907 [02:40:21.657] Returning an empty list because completion was requested in an invalid position.
Info 1908 [02:40:21.658] getCompletionData: Get current token: 0.009820938110351562
Info 1909 [02:40:21.658] getCompletionData: Is inside comment: 0.004622936248779297
Info 1910 [02:40:21.658] getCompletionData: Get previous token 1: 0.032824039459228516
Info 1911 [02:40:21.658] getCompletionsAtPosition: isCompletionListBlocker: 0.006739139556884766
Info 1912 [02:40:21.658] Returning an empty list because completion was requested in an invalid position.
Info 1913 [02:40:21.840] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1914 [02:40:21.845] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 180 structureChanged: false Elapsed: 4.620965957641602ms
Info 1915 [02:40:21.845] Different program with same set of files:: structureIsReused:: 2
Info 1916 [02:40:21.845] getCompletionData: Get current token: 0.014558076858520508
Info 1917 [02:40:21.845] getCompletionData: Is inside comment: 0.0054168701171875
Info 1918 [02:40:21.845] getCompletionData: Get previous token 1: 0.027348041534423828
Info 1919 [02:40:21.845] getCompletionsAtPosition: isCompletionListBlocker: 0.00987100601196289
Info 1920 [02:40:21.845] Returning an empty list because completion was requested in an invalid position.
Info 1921 [02:40:21.847] getCompletionData: Get current token: 0.011878013610839844
Info 1922 [02:40:21.847] getCompletionData: Is inside comment: 0.005460023880004883
Info 1923 [02:40:21.847] getCompletionData: Get previous token 1: 0.026614904403686523
Info 1924 [02:40:21.847] getCompletionsAtPosition: isCompletionListBlocker: 0.00836801528930664
Info 1925 [02:40:21.847] Returning an empty list because completion was requested in an invalid position.
Info 1926 [02:40:21.848] getCompletionData: Get current token: 0.016904115676879883
Info 1927 [02:40:21.848] getCompletionData: Is inside comment: 0.004291057586669922
Info 1928 [02:40:21.848] getCompletionData: Get previous token 1: 0.020846128463745117
Info 1929 [02:40:21.848] getCompletionsAtPosition: isCompletionListBlocker: 0.006353139877319336
Info 1930 [02:40:21.848] Returning an empty list because completion was requested in an invalid position.
Info 1931 [02:40:22.505] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1932 [02:40:22.509] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 181 structureChanged: false Elapsed: 4.302672863006592ms
Info 1933 [02:40:22.509] Different program with same set of files:: structureIsReused:: 2
Info 1934 [02:40:23.129] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1935 [02:40:23.134] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 182 structureChanged: false Elapsed: 4.393964052200317ms
Info 1936 [02:40:23.134] Different program with same set of files:: structureIsReused:: 2
Info 1937 [02:40:23.348] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1938 [02:40:23.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 183 structureChanged: false Elapsed: 2.1472108364105225ms
Info 1939 [02:40:23.350] Different program with same set of files:: structureIsReused:: 2
Info 1940 [02:40:23.607] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1941 [02:40:23.612] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 184 structureChanged: false Elapsed: 4.4429779052734375ms
Info 1942 [02:40:23.612] Different program with same set of files:: structureIsReused:: 2
Info 1943 [02:40:23.719] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1944 [02:40:23.723] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 185 structureChanged: false Elapsed: 4.60429310798645ms
Info 1945 [02:40:23.723] Different program with same set of files:: structureIsReused:: 2
Info 1946 [02:40:24.130] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1947 [02:40:24.132] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 186 structureChanged: false Elapsed: 2.3590729236602783ms
Info 1948 [02:40:24.132] Different program with same set of files:: structureIsReused:: 2
Info 1949 [02:40:24.563] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1950 [02:40:24.568] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 187 structureChanged: false Elapsed: 4.601261138916016ms
Info 1951 [02:40:24.568] Different program with same set of files:: structureIsReused:: 2
